# Train        Test        
    0.057619     0.040832 
    0.054991     0.039036 
    0.049227     0.033559 
    0.053305     0.036220 
    0.057677     0.027651 
    0.049847     0.049159 
    0.058436     0.024340 
    0.051064     0.036790 
    0.049545     0.027657 
    0.053297     0.067349 
    0.047600     0.034800 
    0.058546     0.035878 
    0.064355     0.081629 
    0.056302     0.045555 
    0.057531     0.029828 
    0.054184     0.057118 
    0.053840     0.041227 
    0.063863     0.056965 
    0.060825     0.030277 
    0.052003     0.029239 
    0.053102     0.041580 
    0.056115     0.066330 
    0.058991     0.033624 
    0.053028     0.033775 
    0.048396     0.031273 
    0.049957     0.048325 
    0.051557     0.031268 
    0.060865     0.039380 
    0.057826     0.029143 
    0.057349     0.033814 
    0.059237     0.033543 
    0.050562     0.054597 
    0.055208     0.049858 
    0.055862     0.033287 
    0.050910     0.040056 
    0.053961     0.035806 
    0.055098     0.027794 
    0.054444     0.025049 
    0.054690     0.035511 
    0.051839     0.025696 
    0.053588     0.025964 
    0.049201     0.032009 
    0.053918     0.029307 
    0.053296     0.033430 
    0.047018     0.030667 
    0.053621     0.039175 
    0.048393     0.031848 
    0.054839     0.031603 
    0.052967     0.021466 
    0.052052     0.049217 
    0.045184     0.025628 
    0.052769     0.029680 
    0.051526     0.023220 
    0.053651     0.036346 
    0.052770     0.031588 
    0.051422     0.019505 
    0.052879     0.031064 
    0.044693     0.026188 
    0.055364     0.039759 
    0.049541     0.028073 
    0.053206     0.046564 
    0.054058     0.038121 
    0.055129     0.039311 
    0.058897     0.030467 
    0.059489     0.031234 
    0.055197     0.036056 
    0.047698     0.027955 
    0.048719     0.028628 
    0.049476     0.027343 
    0.045451     0.029145 
    0.055703     0.035861 
    0.046391     0.023399 
    0.054268     0.029466 
    0.048243     0.022845 
    0.050550     0.028567 
    0.046964     0.036807 
    0.048722     0.029019 
    0.049968     0.034538 
    0.059939     0.030611 
    0.054488     0.034263 
    0.054379     0.034531 
    0.061253     0.034629 
    0.049374     0.037759 
    0.046456     0.025562 
    0.049174     0.026695 
    0.052860     0.031338 
    0.057234     0.029803 
    0.049516     0.032735 
    0.055987     0.027598 
    0.054661     0.033939 
    0.051608     0.043100 
    0.060092     0.031457 
    0.055098     0.036484 
    0.051045     0.021492 
    0.051165     0.030846 
    0.055058     0.033060 
    0.054729     0.030304 
    0.051783     0.030860 
    0.042805     0.036613 
    0.049259     0.033466 
    0.051834     0.027675 
    0.052389     0.024060 
    0.048315     0.026591 
    0.047535     0.026461 
    0.050270     0.024515 
    0.049046     0.033023 
    0.048396     0.034931 
    0.052181     0.033518 
    0.053127     0.024033 
    0.058221     0.028528 
    0.056629     0.025000 
    0.048160     0.030365 
    0.052767     0.030761 
    0.046372     0.032073 
    0.056069     0.029008 
    0.052636     0.026823 
    0.046000     0.032755 
    0.050895     0.025505 
    0.048742     0.033760 
    0.057659     0.068840 
    0.055041     0.028099 
    0.051498     0.037355 
