# Train        Test        
    0.918845     0.983333 
    0.922971     0.972222 
    0.944979     0.977778 
    0.932600     0.988889 
    0.916094     0.983333 
    0.940853     0.994444 
    0.928473     0.983333 
    0.935351     0.988889 
    0.935351     0.983333 
    0.931224     0.988889 
    0.943604     0.977778 
    0.918845     0.988889 
    0.920220     0.988889 
    0.935351     0.966667 
    0.920220     0.994444 
    0.920220     0.994444 
    0.938102     0.983333 
    0.920220     0.961111 
    0.913343     0.977778 
    0.947730     0.977778 
    0.933975     0.983333 
    0.928473     0.977778 
    0.925722     0.977778 
    0.931224     0.983333 
    0.946355     0.983333 
    0.936726     0.988889 
    0.940853     0.988889 
    0.913343     0.988889 
    0.918845     0.988889 
    0.911967     0.977778 
    0.932600     0.977778 
    0.931224     0.983333 
    0.939477     0.983333 
    0.932600     0.988889 
    0.939477     0.977778 
    0.924347     0.988889 
    0.928473     0.988889 
    0.932600     0.983333 
    0.929849     0.977778 
    0.938102     0.972222 
    0.922971     0.988889 
    0.925722     0.988889 
    0.929849     0.972222 
    0.931224     0.994444 
    0.944979     0.988889 
    0.932600     0.994444 
    0.943604     0.977778 
    0.927098     0.994444 
    0.931224     0.988889 
    0.938102     0.983333 
    0.955983     1.000000 
    0.931224     0.988889 
    0.933975     0.994444 
    0.924347     0.994444 
    0.936726     0.988889 
    0.929849     0.983333 
    0.931224     0.988889 
    0.958735     0.988889 
    0.909216     0.983333 
    0.942228     0.983333 
    0.942228     0.988889 
    0.932600     0.977778 
    0.929849     0.977778 
    0.929849     0.988889 
    0.916094     0.988889 
    0.938102     0.977778 
    0.933975     0.977778 
    0.938102     0.977778 
    0.942228     0.994444 
    0.944979     0.988889 
    0.931224     0.972222 
    0.943604     0.994444 
    0.932600     0.977778 
    0.940853     0.994444 
    0.935351     0.994444 
    0.944979     0.977778 
    0.933975     0.988889 
    0.940853     0.977778 
    0.922971     0.983333 
    0.929849     0.972222 
    0.931224     0.983333 
    0.916094     0.983333 
    0.935351     0.988889 
    0.935351     0.994444 
    0.943604     0.988889 
    0.922971     0.983333 
    0.924347     0.983333 
    0.942228     0.988889 
    0.927098     0.983333 
    0.925722     0.983333 
    0.940853     0.977778 
    0.914718     0.972222 
    0.938102     0.977778 
    0.929849     0.988889 
    0.935351     0.983333 
    0.936726     0.983333 
    0.936726     0.983333 
    0.928473     0.977778 
    0.947730     0.988889 
    0.935351     0.994444 
    0.929849     0.988889 
    0.924347     0.988889 
    0.936726     0.977778 
    0.943604     0.988889 
    0.928473     0.994444 
    0.939477     0.983333 
    0.947730     0.977778 
    0.932600     0.972222 
    0.933975     0.988889 
    0.925722     0.972222 
    0.929849     0.977778 
    0.936726     0.988889 
    0.933975     0.977778 
    0.943604     0.988889 
    0.931224     0.983333 
    0.928473     0.977778 
    0.932600     0.983333 
    0.933975     0.994444 
    0.939477     0.994444 
    0.924347     0.988889 
    0.936726     0.988889 
    0.932600     0.983333 
    0.925722     0.972222 
    0.925722     0.988889 
    0.951857     0.994444 
    0.942228     0.988889 
    0.940853     0.977778 
    0.927098     0.994444 
    0.935351     0.994444 
    0.943604     0.988889 
    0.942228     0.988889 
    0.943604     0.983333 
    0.939477     0.988889 
    0.929849     1.000000 
    0.921596     0.994444 
    0.929849     1.000000 
    0.910591     0.983333 
    0.939477     0.988889 
    0.946355     0.988889 
    0.940853     0.994444 
    0.940853     0.988889 
    0.938102     0.994444 
    0.939477     0.983333 
    0.921596     0.983333 
    0.951857     0.983333 
    0.924347     0.983333 
    0.925722     0.983333 
    0.936726     0.988889 
    0.940853     0.983333 
    0.936726     0.988889 
    0.936726     0.983333 
    0.936726     0.994444 
    0.935351     0.994444 
    0.928473     0.988889 
    0.928473     0.983333 
    0.939477     1.000000 
    0.942228     0.983333 
    0.939477     0.983333 
    0.938102     0.988889 
    0.942228     0.988889 
    0.946355     0.994444 
    0.938102     0.994444 
    0.931224     0.977778 
    0.936726     0.983333 
    0.921596     0.988889 
    0.929849     0.977778 
    0.947730     0.977778 
    0.931224     0.983333 
    0.946355     0.994444 
    0.925722     0.988889 
    0.936726     0.983333 
    0.925722     0.977778 
    0.940853     0.988889 
    0.925722     0.994444 
    0.909216     0.977778 
    0.931224     0.994444 
    0.942228     0.977778 
    0.939477     0.988889 
    0.940853     1.000000 
    0.933975     0.994444 
    0.925722     0.988889 
    0.924347     0.983333 
    0.922971     0.988889 
    0.918845     0.994444 
    0.927098     0.988889 
    0.935351     0.994444 
    0.935351     0.988889 
    0.924347     0.988889 
    0.939477     0.988889 
    0.936726     0.988889 
    0.929849     0.988889 
    0.932600     0.977778 
    0.933975     0.994444 
    0.938102     0.994444 
    0.913343     0.994444 
    0.932600     1.000000 
    0.910591     0.994444 
    0.918845     0.988889 
    0.933975     0.988889 
    0.927098     0.988889 
    0.932600     0.983333 
    0.925722     0.972222 
    0.917469     0.994444 
    0.940853     0.977778 
    0.936726     0.994444 
    0.916094     0.972222 
    0.942228     0.977778 
    0.947730     0.972222 
    0.942228     0.983333 
    0.935351     0.977778 
    0.939477     0.988889 
    0.932600     0.988889 
    0.932600     0.977778 
    0.933975     0.988889 
    0.953232     0.983333 
    0.936726     0.994444 
    0.947730     0.988889 
    0.928473     0.983333 
    0.947730     0.994444 
    0.946355     0.994444 
    0.917469     0.988889 
    0.924347     1.000000 
    0.940853     0.994444 
    0.936726     0.994444 
    0.933975     0.972222 
    0.909216     0.988889 
    0.921596     0.977778 
    0.939477     0.988889 
    0.940853     0.988889 
    0.935351     0.988889 
    0.936726     0.983333 
    0.942228     0.988889 
    0.933975     0.988889 
    0.918845     0.983333 
