# Train        Test        
    0.096378     0.107264 
    0.092861     0.095982 
    0.091942     0.093534 
    0.098631     0.108213 
    0.086579     0.097226 
    0.098747     0.098327 
    0.073615     0.104380 
    0.094193     0.108623 
    0.103679     0.110005 
    0.093080     0.118331 
    0.088554     0.097300 
    0.077688     0.105216 
    0.081008     0.096808 
    0.095436     0.110771 
    0.081867     0.098920 
    0.083509     0.114926 
    0.093737     0.085027 
    0.083249     0.090195 
    0.087208     0.071437 
    0.088015     0.091959 
    0.094744     0.086741 
    0.086343     0.115068 
    0.086263     0.100259 
    0.096065     0.099262 
    0.088007     0.093202 
    0.092422     0.100477 
    0.095695     0.105930 
    0.098695     0.106400 
    0.101820     0.123367 
    0.090300     0.091587 
    0.090901     0.101748 
    0.096340     0.109596 
    0.088990     0.099072 
    0.091047     0.100802 
    0.083337     0.124628 
    0.085281     0.090870 
    0.080417     0.108995 
    0.084358     0.094911 
    0.080105     0.115813 
    0.080960     0.094966 
    0.088852     0.094949 
    0.083101     0.109084 
    0.092116     0.108051 
    0.080986     0.094944 
    0.088204     0.068544 
    0.074442     0.092047 
    0.081202     0.096400 
    0.075465     0.105265 
    0.079741     0.106752 
    0.089807     0.096333 
    0.083971     0.104308 
    0.086343     0.093839 
    0.080594     0.091834 
    0.081203     0.095489 
    0.086805     0.103992 
    0.087485     0.102572 
    0.075597     0.094749 
    0.091586     0.116861 
    0.082023     0.107186 
    0.096490     0.086548 
    0.087793     0.147180 
    0.093429     0.120820 
    0.092086     0.108392 
    0.069791     0.082844 
    0.095718     0.094749 
    0.083316     0.097858 
    0.086325     0.097831 
    0.073945     0.106569 
    0.097567     0.112714 
    0.088551     0.109819 
    0.092728     0.109785 
    0.080908     0.106967 
    0.086953     0.108590 
    0.086574     0.128920 
    0.095118     0.080426 
    0.079796     0.087785 
    0.092337     0.116097 
    0.080412     0.093254 
    0.078059     0.094695 
    0.089550     0.083732 
    0.082024     0.107251 
    0.084786     0.126996 
    0.080876     0.116000 
    0.085193     0.090193 
    0.081180     0.106008 
    0.096248     0.093732 
    0.079516     0.102654 
    0.083559     0.119832 
    0.090398     0.096527 
    0.089961     0.090377 
    0.080141     0.107388 
    0.075698     0.099262 
    0.081329     0.099979 
    0.074717     0.112462 
    0.078984     0.115381 
    0.098413     0.123225 
    0.087880     0.103010 
    0.091145     0.086213 
    0.090053     0.097761 
    0.098014     0.098672 
    0.085079     0.099801 
    0.076278     0.077677 
    0.080323     0.095807 
    0.092917     0.120097 
    0.075491     0.090492 
    0.081821     0.129084 
    0.087112     0.103268 
    0.084775     0.100472 
    0.080890     0.088487 
    0.092316     0.112330 
    0.079728     0.093973 
    0.075742     0.097190 
    0.092188     0.102908 
    0.089023     0.087322 
    0.078298     0.104854 
    0.094466     0.117685 
    0.097255     0.104869 
    0.074397     0.088933 
    0.085205     0.111910 
    0.083832     0.100574 
    0.083219     0.096778 
    0.091695     0.106931 
    0.078881     0.101939 
    0.088339     0.098211 
    0.081093     0.088438 
    0.094962     0.103807 
    0.078607     0.073567 
    0.091138     0.083260 
    0.092061     0.104417 
    0.076371     0.106635 
    0.087358     0.102898 
    0.070315     0.097652 
    0.069754     0.079437 
    0.075634     0.089474 
    0.083082     0.092479 
    0.073571     0.114360 
    0.080811     0.103595 
    0.079921     0.089782 
    0.069731     0.092882 
    0.085077     0.112546 
    0.076258     0.091889 
    0.088619     0.094573 
    0.079754     0.111640 
    0.071955     0.109990 
    0.084914     0.103343 
    0.085310     0.102287 
    0.086661     0.070378 
