# Train        Test        
    0.089817     0.052971 
    0.088776     0.060312 
    0.088367     0.060032 
    0.087538     0.057862 
    0.092401     0.063312 
    0.082641     0.040872 
    0.085302     0.045907 
    0.089111     0.052404 
    0.087416     0.046530 
    0.087401     0.055151 
    0.083396     0.056370 
    0.096189     0.050825 
    0.083767     0.060680 
    0.086382     0.055069 
    0.088896     0.069687 
    0.088962     0.049788 
    0.088959     0.059830 
    0.096766     0.053215 
    0.093516     0.057244 
    0.091007     0.071837 
    0.087748     0.061788 
    0.089566     0.052852 
    0.098693     0.063184 
    0.090463     0.051699 
    0.087908     0.063240 
    0.083887     0.055490 
    0.086190     0.044037 
    0.094293     0.056427 
    0.083695     0.052571 
    0.088818     0.047391 
    0.086536     0.047621 
    0.084404     0.052190 
    0.084908     0.066231 
    0.086001     0.056572 
    0.094408     0.061692 
    0.089108     0.060145 
    0.091055     0.068960 
    0.089566     0.053862 
    0.089734     0.053928 
    0.087832     0.063391 
    0.087915     0.048130 
    0.087414     0.051636 
    0.084365     0.054009 
    0.088844     0.052059 
    0.084365     0.056752 
    0.086445     0.059218 
    0.086361     0.064755 
    0.087177     0.052480 
    0.086046     0.055657 
    0.084378     0.055667 
    0.083517     0.051746 
    0.096169     0.066558 
    0.094454     0.056354 
    0.086573     0.054129 
    0.093669     0.050589 
    0.087470     0.060537 
    0.094035     0.052767 
    0.088599     0.064267 
    0.090303     0.058080 
    0.084557     0.050994 
    0.087737     0.076457 
    0.086985     0.060033 
    0.088924     0.054854 
    0.082543     0.042673 
    0.091261     0.057489 
    0.084346     0.052282 
    0.088767     0.050051 
    0.083256     0.058601 
    0.087108     0.055509 
    0.086822     0.062675 
    0.086385     0.055894 
    0.089311     0.057131 
    0.086179     0.059386 
    0.086355     0.054294 
    0.087749     0.061545 
    0.089735     0.053710 
    0.090863     0.058305 
    0.085215     0.060897 
    0.089020     0.053714 
    0.087101     0.068729 
    0.089312     0.053363 
    0.094580     0.070635 
    0.084221     0.055262 
    0.089368     0.056677 
    0.085432     0.048318 
    0.091573     0.052468 
    0.084856     0.054724 
    0.084261     0.050355 
    0.081850     0.060878 
    0.084987     0.047911 
    0.089675     0.087128 
    0.099914     0.057585 
    0.085605     0.049175 
    0.087103     0.075627 
    0.089084     0.053775 
    0.087789     0.067474 
    0.092795     0.064464 
    0.088257     0.061859 
    0.085160     0.059784 
    0.086255     0.062067 
    0.089226     0.051058 
    0.089328     0.055556 
    0.088057     0.053309 
    0.087402     0.054297 
    0.089931     0.045851 
    0.084377     0.052565 
    0.086058     0.049209 
    0.085671     0.060867 
    0.087169     0.068226 
    0.084147     0.053523 
    0.085648     0.054792 
    0.083468     0.047788 
    0.085006     0.047810 
    0.083223     0.064385 
    0.091229     0.067282 
    0.090326     0.057363 
    0.084525     0.054137 
