# Train        Test        
    0.052054     0.057924 
    0.061846     0.035921 
    0.050389     0.032868 
    0.059119     0.031963 
    0.060134     0.056049 
    0.053795     0.048586 
    0.057453     0.055304 
    0.053889     0.042840 
    0.053622     0.073717 
    0.053756     0.038176 
    0.051751     0.069387 
    0.057681     0.037408 
    0.055946     0.045882 
    0.064297     0.034763 
    0.052774     0.049953 
    0.054603     0.045007 
    0.051257     0.039210 
    0.050272     0.033680 
    0.057678     0.038046 
    0.053918     0.041953 
    0.056246     0.037617 
    0.056489     0.040198 
    0.056332     0.055823 
    0.048938     0.076296 
    0.056022     0.029763 
    0.053854     0.032685 
    0.059884     0.057562 
    0.056859     0.043316 
    0.056616     0.033641 
    0.050661     0.028987 
    0.053030     0.039192 
    0.047734     0.026817 
    0.048499     0.032319 
    0.050298     0.030886 
    0.049198     0.029522 
    0.047911     0.037309 
    0.054633     0.050699 
    0.052179     0.034841 
    0.052193     0.038823 
    0.050753     0.034440 
    0.049567     0.037502 
    0.055222     0.035496 
    0.055020     0.052368 
    0.051674     0.044062 
    0.051489     0.036802 
    0.055202     0.036611 
    0.053521     0.039063 
    0.050794     0.038742 
    0.058553     0.032821 
    0.054860     0.041788 
    0.056442     0.043356 
    0.045661     0.035923 
    0.052532     0.088065 
    0.053634     0.069111 
    0.054932     0.051424 
    0.050452     0.037348 
    0.051148     0.044440 
    0.050377     0.030261 
    0.051592     0.036327 
    0.047240     0.049855 
    0.050406     0.036745 
    0.052867     0.046373 
    0.058286     0.057754 
    0.048896     0.030122 
    0.050952     0.026885 
    0.046597     0.027227 
    0.047334     0.052447 
    0.050239     0.042465 
    0.046494     0.045227 
    0.053268     0.048762 
    0.055443     0.031556 
    0.054043     0.029814 
    0.049643     0.025491 
    0.050654     0.052367 
    0.043102     0.032720 
    0.055308     0.032020 
    0.048158     0.031001 
    0.056076     0.039372 
    0.045085     0.029864 
    0.048608     0.040043 
    0.049083     0.027409 
    0.049153     0.032212 
    0.048569     0.035328 
    0.051257     0.048960 
    0.052752     0.032111 
    0.048741     0.028248 
    0.054190     0.039657 
    0.051160     0.040604 
    0.050097     0.053333 
    0.054255     0.040292 
    0.053188     0.037465 
    0.052005     0.044123 
    0.051723     0.033177 
    0.048214     0.037206 
    0.050864     0.044053 
    0.056399     0.034092 
    0.051637     0.039645 
    0.056932     0.027957 
    0.053674     0.028105 
    0.053485     0.031440 
    0.055200     0.030786 
    0.052616     0.028260 
