# Train        Test        
    0.080028     0.027080 
    0.071762     0.033807 
    0.072627     0.035293 
    0.067027     0.029186 
    0.072725     0.027571 
    0.074914     0.032463 
    0.075138     0.027612 
    0.096288     0.027000 
    0.073737     0.026236 
    0.075463     0.023630 
    0.078747     0.024121 
    0.076841     0.028474 
    0.081141     0.029777 
    0.076384     0.028676 
    0.073247     0.033319 
    0.086719     0.032705 
    0.087178     0.041341 
    0.074939     0.029466 
    0.065753     0.029382 
    0.074492     0.033197 
    0.078973     0.029584 
    0.075003     0.031111 
    0.070063     0.025168 
    0.080518     0.023969 
    0.074456     0.023721 
    0.082627     0.031225 
    0.069994     0.025640 
    0.078987     0.034457 
    0.083284     0.034005 
    0.068144     0.030561 
    0.075156     0.029576 
    0.072236     0.026809 
    0.078820     0.030057 
    0.074136     0.031262 
    0.074681     0.031755 
    0.080577     0.026924 
    0.067827     0.029942 
    0.077246     0.030324 
    0.082563     0.030721 
    0.082442     0.026999 
    0.069957     0.025932 
    0.071021     0.030240 
    0.080935     0.027393 
    0.090904     0.033246 
    0.073705     0.025728 
    0.073574     0.027476 
    0.064546     0.038588 
    0.080808     0.028710 
    0.085678     0.030387 
    0.075107     0.026950 
    0.074122     0.031802 
    0.077720     0.037708 
    0.072563     0.031456 
    0.074442     0.026448 
    0.076128     0.031522 
    0.081648     0.026900 
    0.073241     0.026141 
    0.073702     0.027115 
    0.081401     0.028621 
    0.069422     0.023677 
    0.066198     0.023129 
    0.073033     0.022670 
    0.076876     0.029953 
    0.080479     0.032240 
    0.071815     0.029261 
    0.070561     0.024425 
    0.083380     0.026234 
    0.073225     0.027539 
    0.082245     0.026451 
    0.075245     0.023498 
    0.068809     0.022703 
    0.079023     0.030533 
    0.076742     0.026286 
    0.077696     0.024054 
    0.076312     0.033346 
    0.075664     0.021389 
    0.073296     0.026159 
    0.067880     0.026869 
    0.071624     0.032928 
    0.068930     0.025567 
    0.092493     0.030835 
    0.075644     0.028061 
    0.064558     0.026200 
    0.072124     0.032617 
    0.068389     0.030005 
    0.076075     0.031673 
    0.078157     0.024823 
    0.076725     0.024387 
    0.075709     0.028730 
    0.075413     0.027913 
    0.090337     0.035506 
    0.075268     0.028018 
    0.063765     0.024495 
    0.079981     0.023197 
    0.067934     0.031075 
    0.073749     0.029481 
    0.078721     0.030772 
    0.074135     0.032472 
    0.081878     0.028754 
    0.080154     0.031694 
    0.074950     0.030123 
    0.074525     0.031432 
    0.077134     0.028841 
    0.075152     0.029512 
    0.071787     0.024485 
    0.069691     0.026187 
    0.080566     0.029778 
    0.075455     0.029057 
    0.074847     0.029250 
    0.072464     0.027486 
    0.074610     0.044085 
    0.069223     0.022832 
    0.074136     0.023824 
    0.069390     0.025019 
    0.074166     0.026505 
    0.087290     0.029188 
    0.069242     0.025731 
    0.067260     0.019700 
    0.065514     0.022819 
    0.075678     0.023571 
    0.069833     0.033390 
